track,artist,date,rating 
b'Work B**ch!',b'Britney Spears',17 September 2013 ,2.29
b'Hold Me While You Wait',b'Lewis Capaldi',3 May 2019 ,1.85
b'What If',b'Jason Der\xc3\xbclo',26 July 2010 ,1.93
b'We Ride',b'Rihanna',14 November 2006 ,2.24
,,,
b'The Fonz Song / The Fonz Song (instrumental)',b'The Heyettes',1976,0.94
"b""Ain't No Mountain High Enough""",b'Michael McDonald',2003,1.34
b'Big Big World',b'Emilia',17 November 1998 ,2.25
b'Supernova',b'Ansel Elgort',12 January 2018 ,1.56
"b""Sippin' Soda / Strollin' Blues""",b'Guy Mitchell',1953,1.20
b'Right by My Side',b'Nicki Minaj',27 March 2012 ,2.11
b'Number 1',b'Tinchy Stryder',20 April 2009 ,2.12
,,,
b'Never Had a Dream Come True',b'S Club 7',2000,2.20
b'Please Forgive Me',b'Bryan Adams',1993,2.26
b'Jaleo',b'Ricky Martin',19 May 2003 ,1.69
b'I Just Had Sex',b'The Lonely Island',28 December 2010 ,2.28
b'Pretty Girl',b'Maggie Lindemann',29 September 2016 ,1.88
b'Ces soir\xc3\xa9es l\xc3\xa0',b'Yannick',2000,1.71
b'Marry Me',b'Krista Siegfrids',1 February 2013 ,1.98
,,,
b'Like a G6',b'Far East Movement',13 April 2010 ,2.28
b'Baby by Me',b'50 Cent',26 October 2009 ,2.14
b'Blowin',b'Farrah Abraham',16 March 2014 ,2.18
b'No Guidance',b'Chris Brown',8 June 2019 ,2.22
b'Quand il p\xc3\xa8te il troue son slip',b'S\xc3\xa9bastien Patoche',15 May 2013 ,1.11
b'Truck Yeah',b'Tim McGraw',10 July 2012 ,1.86
b'Give It Up to Me',b'Shakira',November 2009 ,2.10
,,,
b'U.S.A.',b'Da Pump',6 June 2018 ,1.33
"b'Hey Look Ma, I Made It'",b'Panic! at the Disco',26 February 2019 ,2.16
b'Wake Up',b'Sliimy',9 February 2009 ,1.33
b'Strippers',b'Desiigner',17 August 2016 ,1.42
b'Turbulence',b'Steve Aoki',8 March 2011 ,1.91
,,,
,,,
b'3AM',b'Eminem',21 April 2009 ,2.28
b'Step By Step / Valentine Girl',b'New Kids on the Block',1990,2.29
b'Sex',b'Cheat Codes',2 March 2016 ,1.73
"b'Young, Wild & Free'",b'Snoop Dogg',2011,2.30
b'Umbrella',b'The Baseballs',1 May 2009 ,1.95
b'You Only Live Once',b'Suicide Silence',27 May 2011 ,1.89
b'Spring nicht',b'Tokio Hotel',7 April 2007 ,1.56
,,,
b'Ljubav je...',b'Dalal Midhat-Talaki\xc4\x87',30 March 2016 ,1.78
b'Cuatro Babys',b'Maluma',7 October 2016 ,1.44
b'God Only Knows',b'Avenged Sevenfold',25 August 2017 ,1.72
b'Money',b'Cardi B',23 October 2018 ,2.33
b'Pipi Caca',b'Baby Kata',23 December 2011 ,1.52
b'What a Girl Wants',b'Christina Aguilera',28 November 1999 ,2.33
b'YES',b'Fat Joe',6 September 2019 ,1.94
,,,
b'Ding-a-Ling',b'Stefflon Don',16 November 2017 ,1.68
"b""Huntin', Fishin' and Lovin' Every Day""",b'Luke Bryan',14 March 2016 ,1.66
b'Bailando',b'Loona',15 June 1998 ,2.07
b'Vorrei ma non posto',b'J-Ax',6 May 2016 ,1.46
b'Fame',b'Amber Rose',10 January 2012 ,1.47
b'Best Part of Me',b'Ed Sheeran',5 July 2019 ,2.10
b'Show Me a Miracle',b'Klaxons',15 June 2014 ,1.79
,,,
b'Heaven in Your Eyes / Friday Nights',b'Loverboy',August 1986 ,2.16
b'What in Xxxtarnation!?',b'XXXTentacion',18 April 2017 ,2.28
b'#Proudcatowner #Ihaterappers #Ieatpussy',b'XXXTentacion',25 December 2017 ,2.10
b'Shut Up',b'The Black Eyed Peas',December 2003 ,2.31
b'I Need You',b'N-Dubz',8 November 2009 ,1.77
b'Si tu te vas',b'Enrique Iglesias',1996,1.62
b'Wiggle It',b'French Montana',11 July 2019 ,1.64
,,,
b'Morning Side of the Mountain / One of These Days',b'Donny & Marie Osmond',1974,1.67
b'How Would You Feel (Paean)',b'Ed Sheeran',16 February 2017 ,2.16
b'Uncover',b'Zara Larsson',2013,2.00
b'23',b'Mike WiLL Made It',10 September 2013 ,2.26
b'Made in the USA',b'Demi Lovato',27 September 2013 ,2.04
b'Like It',b'Zena',26 March 2019 ,2.00
b'Angels Brought Me Here',b'Guy Sebastian',2003,1.57
,,,
"b""Didn't I (Blow Your Mind) / Hangin' Tough""",b'New Kids on the Block',1989,1.88
b'Before You Go',b'Lewis Capaldi',19 November 2019 ,1.89
b'Starving',b'Hailee Steinfeld',22 July 2016 ,2.26
b'Buenos Aires',b'IZ*ONE',26 June 2019 ,1.96
b'Typ niepokorny',b'Stachursky',January 2001 ,1.45
,,,
,,,
"b""I'm So Tired...""",b'Lauv',24 January 2019 ,2.28
"b'Pop It, Shake It'",b'YG',24 March 2017 ,2.04
b'1234',"b""Plain White T's""",2008,2.04
b'Hold On to the Nights / Lonely Heart',b'Richard Marx',1988,2.27
b'Celebrate!',b'Piero & The Musicstars',2004,1.25
b'Get Her Back',b'Robin Thicke',19 May 2014 ,2.01
b'Light My Body Up',b'David Guetta',23 March 2017 ,1.87
,,,
b'The First Time / Closer Than Friends',b'Surface',3 November 1990 ,1.90
"b""It's You""",b'Ali Gatie',14 June 2019 ,1.78
b'Beat Again',b'JLS',13 July 2009 ,2.12
b'Revoluci\xc3\xb3n',b'Enrique Iglesias',1997,0.94
b'Brown Chicken Brown Cow',b'Trace Adkins',10 January 2011 ,1.74
b'Watch My Dance',b'Loukas Giorkas',2011,1.84
b'First Day Out',b'Kodak Black',16 June 2017 ,1.74
,,,
"b""This Ain't Techno""",b'David Guetta',8 March 2019 ,1.68
b'Witchdoctor',b'Cartoons',8 March 1999 ,2.24
b'All This Time',b'Michelle',January 2004 ,1.64
b'Burn It Down',b'Linkin Park',16 April 2012 ,2.33
b'A Sky Full of Stars',b'Coldplay',2 May 2014 ,2.32
b'Just a Dream',b'Nelly',30 August 2010 ,2.29
b'My Friend',b'Jacques Houdek',3 March 2017 ,2.02
,,,
b'Swing the Mood',b'Jive Bunny and The Mastermixers',July 1989 ,2.17
b'Back to You',b'Selena Gomez',10 May 2018 ,2.25
b'Wet',b'Snoop Dogg',17 December 2010 ,2.04
"b""Old Time's Sake""",b'Eminem',5 May 2009 ,2.23
"b""It's Five O'Clock Somewhere (with Jimmy Buffett)""",b'Alan Jackson',3 June 2003 ,2.11
b'Round & Round',b'Selena Gomez & The Scene',22 June 2010 ,2.19
b'American Pie',b'Madonna',28 February 2000 ,2.38
,,,
"b""Smokin' in the Boys Room / Use It or Lose It""",b'M\xc3\xb6tley Cr\xc3\xbce',1985,2.27
b'Sex',b'M\xc3\xb6tley Cr\xc3\xbce',17 July 2012 ,2.14
b'Toutes les femmes de ta vie',b'L5',27 November 2001 ,1.62
b'Shell Shocked',b'Juicy J',21 July 2014 ,2.04
b'Give Peace a Chance',b'Peace Choir',1991,1.77
"b""I'm Into You""",b'Jennifer Lopez',1 April 2011 ,2.22
"b'5, 6, 7, 8'",b'Steps',November 1997 ,2.15
,,,
b'Steal My Girl',b'One Direction',29 September 2014 ,2.22
b'Stupid Girls',b'Pink',6 March 2006 ,2.28
b'That Sounds Good to Me',b'Josh Dubovie',24 May 2010 ,1.38
b'Loco contigo',b'DJ Snake',14 June 2019 ,1.93
"b""Savin' Me""",b'Nickelback',5 June 2006 ,2.20
,,,
,,,
b'Down',b'Jay Sean',22 October 2009 ,2.28
"b""Girl You Know It's True / Magic Touch""",b'Milli Vanilli',March 1988 ,2.28
"b""Look What You're Doing to Me""",b'Banks',11 June 2019 ,2.28
b'Right Thru Me',b'Nicki Minaj',24 September 2010 ,2.26
b'Not Myself Tonight',b'Christina Aguilera',21 May 2010 ,2.27
"b""Wavin' Flag""","b""K'naan""",March 2009 ,2.28
"b""Why Don't You Get a Job?""",b'The Offspring',May 1999 ,2.30
,,,
b'Tie Me Down',b'New Boyz',31 August 2009 ,2.02
b'These Are My People',b'Rodney Atkins',2007,1.40
b'La La',b'Ashlee Simpson',24 January 2004 ,1.94
b'My Ass',b'Linni Meister',26 May 2009 ,1.59
b'Voyage voyage',b'Kate Ryan',6 July 2007 ,1.83
b'Something I Need',b'Ben Haenow',17 December 2014 ,1.80
b'Trying to Kill Me',b'Tom MacDonald',25 October 2019 ,1.09
,,,
b'La copa de la vida',b'Ricky Martin',1998,2.07
"b""Sweet and Innocent / Flirtin'""",b'Donny Osmond of The Osmonds',February 1971 ,1.95
"b""That's a Rack""",b'Lil Uzi Vert',9 April 2019 ,2.32
b'Fortnite',b'Murda Beatz',8 July 2018 ,1.72
b'Pookie (Remix)',b'Aya Nakamura',2 August 2019 ,1.76
b'Blonde',b'Aliz\xc3\xa9e',18 March 2014 ,1.89
b'Metaphysical',b'Vic Mensa',27 July 2018 ,1.71
,,,
b'Say Cheese (Smile Please)',b'Fast Food Rockers',6 October 2003 ,1.37
b'Stay',b'Anna Odobescu',1 February 2019 ,1.79
b'Deranged Psychopath',b'Crackdust',1 May 2006 ,1.83
"b""I'm Your Daddy / Beverly Hills (Live)""",b'Weezer',20 January 2010 ,2.21
b'Look Away',b'Darude',22 February 2019 ,2.02
b'Full Circle',b'Five Finger Death Punch',3 January 2020 ,1.94
b'S.O.S. (Let the Music Play)',b'Jordin Sparks',4 September 2009 ,1.96
,,,
b'Rabiosa',b'Shakira',8 April 2011 ,2.18
b'Lift Yourself (PurppYe)',b'Smokepurpp',28 April 2018 ,2.12
b'Po z\xc5\x82ej stronie s\xc5\x82o\xc5\x84ca',b'Killed to Death',31 October 2018 ,1.24
b'Forever Love / I Miss It All',b'Gary Barlow',8 July 1996 ,1.95
b'Perdendo a m\xc3\xa3o',b'Seakret',7 September 2018 ,1.61
b'Heart Attack',b'Demi Lovato',24 February 2013 ,2.31
b'Built This Pool',b'The World Is a Beautiful Place & I Am No Longer Afraid to Die',24 May 2017 ,1.94
,,,
b'So Fine',b'Sean Paul',June 2009 ,1.97
b'Let You Go',b'The Chainsmokers',3 March 2015 ,1.45
b'Champion',b'Jake Paul',15 August 2018 ,0.71
b'Caminando por la vida',b'Melendi',2005,1.57
b'... i RnB',b'Ewa Sonnet',2005,1.53
,,,
,,,
b'I Wanna Talk About Me',b'Toby Keith',2001,2.02
b'21 Guns',b'Green Day',25 May 2009 ,2.35
b'Bioman',b'Bernard Minet',December 1987 ,0.78
"b""Don't Lie""",b'The Black Eyed Peas',23 August 2005 ,2.31
b'Breathlessly',b'Claudia Faniello',15 March 2017 ,1.89
b'Only the Young',b'Taylor Swift',31 January 2020 ,2.28
b'Ebony and Ivory / Rainclouds',b'Paul McCartney',26 March 1982 ,2.35
,,,
b'Look for Me',b'Chipmunk',28 December 2009 ,1.41
"b""If You're Not the One""",b'Daniel Bedingfield',2002,2.22
b'Bottle Pop',b'The Pussycat Dolls',2009,1.79
b'What a Girl Likes',b'Cardi B',10 June 2016 ,1.62
b'My Jeans',b'Jenna Rose',21 March 2011 ,2.12
b'Le t\xc3\xa9l\xc3\xa9phone pleure / Quand la pluie finira de tomber',b'Claude Fran\xc3\xa7ois',October 1974 ,1.84
"b""When I'm With You / Crazy Without You""",b'Sheriff',1983,2.20
,,,
b'Hot Dog Condom Style',b'Bart Baker',14 September 2012 ,0.73
b'Labios compartidos',b'Man\xc3\xa1',2006,1.79
b'All I Want (For Christmas)',b'Liam Payne',25 October 2019 ,1.41
b'Bass Down Low',b'Dev',6 December 2010 ,2.25
b'Sous le vent',b'Garou',2001,1.53
b'Only One Way',b'Code Orange',5 February 2018 ,2.24
b'Redemption Song',b'Rihanna',19 January 2010 ,2.11
,,,
b'Save the World',b'Swedish House Mafia',15 May 2011 ,2.24
"b""Don't Check on Me""",b'Chris Brown',25 June 2019 ,1.75
b'Medicine',b'Jennifer Lopez',3 April 2019 ,1.93
b'Next',b'Lil Pump',30 June 2017 ,2.16
b'I Will Still Love You / Stay in Line',b'Stonebolt',1978,1.49
b'1985',b'Bowling for Soup',27 July 2004 ,2.27
b'I Got No iPhone',b'Parry Gripp',20 January 2009 ,1.83
,,,
b'Pingu-Dance',b'David Hasselhoff',1989,2.05
b'Do It All Over Again',b'Elyar Fox',10 January 2014 ,1.12
b'Good Time',b'Owl City',26 June 2012 ,2.37
b'Bluer Than Blue / Two in Love',b'Michael Johnson',April 1978 ,2.01
b'I Wanna Do It With You / Heaven',b'Barry Manilow',December 1982 ,1.54
b'Just a Friend',b'Mario',2002,2.02
b'My Sacrifice',b'Creed',15 October 2001 ,2.27
,,,
b'Cool Kids',b'Echosmith',8 October 2013 ,2.27
"b'Deep, Deep Trouble'",b'The Simpsons',1 January 1990 ,2.01
b'Party',b'Chris Brown',16 December 2016 ,1.97
b'Scott Pilgrim vs. the World Ruined a Whole Generation of Women',b'Negative XP',12 July 2019 ,2.22
b'Set Me Free',b'Avenged Sevenfold',17 January 2020 ,2.11
,,,
,,,
b'Angel',b'Akon',5 November 2010 ,1.72
"b'Church (nothing,nowhere. remix)'",b'Fall Out Boy',17 May 2019 ,1.71
b'Crawl',b'Chris Brown',24 November 2009 ,1.77
b'Girlfriend',b'Billie',5 October 1998 ,2.03
b'Happy Hour (\xc3\x98dyssey Remix)',b'Weezer',12 January 2018 ,1.87
"b""I Won't Break""",b'\xd0\xae\xd0\xbb\xd0\xb8\xd1\x8f \xd0\xa1\xd0\xb0\xd0\xbc\xd0\xbe\xd0\xb9\xd0\xbb\xd0\xbe\xd0\xb2\xd0\xb0 [Julia Samoylova]',11 March 2018 ,1.99
b'Bibia Be Ye Ye',b'Ed Sheeran',2 August 2017 ,2.06
,,,
b'Kaleidoscope',b'Machine Head',19 January 2018 ,1.86
b'Back to Business',b'Dr. Dre',9 January 2016 ,1.98
b'Parle \xc3\xa0 ma main',b'Fatal Bazooka',26 November 2007 ,1.58
b'All Around the World',b'Justin Bieber',15 June 2012 ,2.21
"b""Flower Music / I Can't Stop""",b'The Osmonds',1967,1.60
b'Tattoo',b'Jordin Sparks',2007,2.18
b'Born This Way',b'Lady Gaga',11 February 2011 ,2.38
,,,
b'Ayo Technology',b'Milow',September 2008 ,2.17
"b""I'll Be Home / Tutti' Frutti""",b'Pat Boone',December 1955 ,1.97
b'Or Nah',b'Ty Dolla $ign',7 January 2014 ,2.13
b'The Anthem',b'Good Charlotte',8 July 2003 ,2.31
b'Sad Eyes',b'Enrique Iglesias',2000,1.75
b'La danse des canards',b'J.J. Lionel',1980,1.40
b'The One and Only',b'Chesney Hawkes',14 February 1991 ,2.32
,,,
b'Romance com safadeza',b'Wesley Safad\xc3\xa3o',13 April 2018 ,1.68
b'Paradinha',b'Anitta',31 May 2017 ,2.18
b'Girl Crush',b'Little Big Town',15 December 2014 ,2.16
b'Skip Rope',b'Tweenchronic',31 December 2012 ,1.36
b'Deja Vu',b'3OH!3',1 June 2010 ,1.69
b'Trem-bala',b'Ana Vilela',12 May 2017 ,1.12
"b'""Gucci Gang"" Parody'",b'Bart Baker',11 November 2017 ,0.67
,,,
b'Issues',b'Julia Michaels',13 January 2017 ,2.29
b'You Found Me',b'The Fray',26 January 2009 ,2.29
b'Eh... gi\xc3\xa0',b'Vasco Rossi',7 February 2011 ,0.89
b'Rette mich',b'Tokio Hotel',10 March 2006 ,1.56
"b""Macumba / L'an 2000""",b'Jean-Pierre Mader',1985,1.69
b'Pray for Plagues',b'Bring Me the Horizon',4 June 2007 ,2.17
"b""Don't Drop That Thun Thun""",b'The Finnaticz',30 April 2012 ,2.03
,,,
b'Barefoot Blue Jean Night',b'Jake Owen',10 April 2011 ,1.98
b'Ulver / Mysticum',b'Ulver',1994,2.30
b'Casualty of Love',b'Jessie J',15 February 2011 ,1.89
b'Sixteen',b'Ellie Goulding',12 April 2019 ,2.22
b'City',b'Hollywood Undead',2008,1.74
,,,
,,,
b'Balla Baby',b'Chingy',2004,1.97
b'Love You More',b'JLS',15 November 2010 ,1.68
b'Bad to the Bone / No Particular Place to Go',b'George Thorogood & The Destroyers',1982,2.32
b'Soldier',"b""Destiny's Child""",15 February 2005 ,2.26
b'Coco',b'O.T. Genasis',27 October 2014 ,2.31
b'In My Feelings',b'Drake',10 July 2018 ,2.37
b'Haba Haba',b'Stella Mwangi',11 March 2011 ,1.99
,,,
b'After the Afterparty (VIP Mix)',b'Charli XCX',3 February 2017 ,1.89
"b""I'll Be""",b'Edwin McCain',8 September 1998 ,2.17
b'Word Up!',b'Little Mix',16 March 2014 ,2.11
b'She Will Be Loved',b'Maroon 5',23 August 2004 ,2.33
b'Cleaning This Gun (Come On in Boy)',b'Rodney Atkins',24 September 2007 ,1.11
"b""You're the Inspiration / Once in a Lifetime""",b'Chicago',November 1984 ,2.35
b'Every Girl',b'Young Money',11 June 2009 ,2.17
,,,
b'Woohoo',b'Christina Aguilera',18 May 2010 ,2.19
b'L.O.V.E.',b'Ashlee Simpson',2006,2.11
"b""Give Me All Your Luvin'""",b'Madonna',3 February 2012 ,2.36
b'Summer',b'Calvin Harris',15 March 2014 ,2.37
"b""Laura non c'\xc3\xa8""",b'Nek',30 March 1997 ,2.02
b'Low',b'Flo Rida',16 September 2007 ,2.37
b'Cleanin Up',b'Lil Windex',4 July 2017 ,1.84
,,,
b'Hello',b'Adele',23 October 2015 ,2.37
b'Vampire',b'IZ*ONE',13 September 2019 ,1.86
b'Savior',b'Iggy Azalea',2 February 2018 ,2.20
b'16 a\xc3\xb1itos',b'Dani Mart\xc3\xadn',24 August 2010 ,1.32
b'Spark the Fire',b'Gwen Stefani',1 December 2014 ,2.13
b'Spirit of the Night',b'Valentina Monetta',2017,1.99
b'Love Like This',b'Natasha Bedingfield',2 October 2007 ,2.05
,,,
b'Clementine',b'Halsey',29 September 2019 ,2.27
b'All Eyes on You',b'Meek Mill',26 June 2015 ,2.20
b'Party for Two',b'Shania Twain',2004,2.03
b'Glorious',b'Cascada',8 February 2013 ,2.16
b'Walk It Talk It',b'Migos',19 March 2018 ,2.35
"b""Don't You Know You're Beautiful""",b'Kellie Pickler',2008,1.18
b'Beautiful People',b'Ed Sheeran',28 June 2019 ,2.31
,,,
"b""Don't Look Down""",b'Martin Garrix',17 March 2015 ,2.02
b'Nie mog\xc4\x99 ci\xc4\x99 zapomnie\xc4\x87',b'Agnieszka Chyli\xc5\x84ska',1 October 2009 ,1.95
b'Drunk',b'Ed Sheeran',2012,2.22
"b""That's It""",b'Bebe Rexha',3 August 2017 ,1.83
,,,
"b""School's Out / Screaming in the Night""",b'Krokus',7 June 1986 ,1.66
b'Travesuras',b'Nicky Jam',27 January 2014 ,1.72
b'Bola rebola',b'Tropkillaz',22 February 2019 ,2.10
b'Yo te esperar\xc3\xa9',b'Cali & El DanDee',2012,1.59
b'Santa Lucia by Night',b'George Baker Selection',June 1985 ,1.66
b'Tutto molto interessante',b'Fabio Rovazzi',2 December 2016 ,1.71
b'La madre de Jos\xc3\xa9',b'El Canto del Loco',2003,1.64
,,,
b'Just the Two of Us',b'Will Smith',22 September 1998 ,2.27
b'Because I Got High',b'Afroman',2001,2.37
b'IDGAF',b'Rico Nasty',21 January 2020 ,2.06
"b""When I'm Gone""",b'3 Doors Down',18 November 2002 ,2.30
b'Monster',b'Gabbie Hanna',26 October 2018 ,1.68
b'Volare',b'Fabio Rovazzi',19 May 2017 ,1.53
b'Lala Song',b'Bob Sinclar',25 April 2009 ,1.69
,,,
b'N Dey Say',b'Nelly',13 June 2005 ,1.84
b'Alice',b'Avril Lavigne',29 January 2010 ,2.19
b'Psycho',b'Muse',12 March 2015 ,2.31
b'FourFiveSeconds',b'Rihanna',24 January 2015 ,2.41
b'Disco Inferno',b'50 Cent',November 2004 ,2.29
b'Obsesion',b'Aventura',30 August 2004 ,2.14
"b""I'm Gay""",b'Bowling for Soup',11 June 2007 ,1.52
,,,
b'Nuit de folie / Tout pour la danse',b'D\xc3\xa9but de soir\xc3\xa9e',March 1988 ,2.07
"b""Heartbeat / Can't Take Your Memory""",b'Don Johnson',August 1986 ,2.31
b'Must Be Nice',b'Nickelback',2 June 2017 ,1.56
b'Ce soir... Tu vas prendre',b'Max Boublil',2 July 2007 ,0.74
b'Lost in the Fire',b'Gesaffelstein',11 January 2019 ,2.40
b'Beautiful Monster',b'Ne-Yo',8 June 2010 ,2.16
b'If / Rubber Bands and Bits of String',b'Telly Savalas',1974,2.13
,,,
"b""You'll Be in My Heart""",b'Phil Collins',15 June 1999 ,2.34
b'My Place',b'Nelly',13 September 2004 ,2.19
"b""J'ai bien mang\xc3\xa9, j'ai bien bu / Maman, viens me chercher""",b'Patrick Topaloff',1971,1.20
b'Without You',b'David Guetta',27 September 2011 ,2.32
"b""That's How You Write a Song""",b'Alexander Rybak',2018,2.12
"b""If You Ever Need to Talk I'm Here""",b'The Streets',31 January 2018 ,2.05
b'La forza mia',b'Marco Carta',18 February 2009 ,1.08
,,,
b'Get Low',b'Zedd',7 July 2017 ,2.09
b'Le Frunkp',b'Alphonse Brown',January 2003 ,1.43
b'Shake That',b'Eminem',7 December 2005 ,2.37
b'Back at One',b'Brian McKnight',9 August 1999 ,2.21
b'I Want Action / Play Dirty',b'Poison',1986,2.14
,,,
,,,
b'Where Are You Christmas?',b'Faith Hill',2000,1.66
b'Hit the Quan',b'iLoveMemphis',4 July 2015 ,2.22
b'Big When I Was Little',b'Eliza',28 July 2013 ,2.07
b'Disco Pogo',b'Die Atzen',1 January 2010 ,1.63
b'Mexican Fender',b'Weezer',17 August 2017 ,2.37
b'I Need to Know',b'Marc Anthony',1999,2.23
b'Written in the Stars',b'Tinie Tempah',26 September 2010 ,2.34
,,,
b'Ilari\xc3\xa9 / Bomb\xc3\xb3n',b'Xuxa',1990,1.73
b'You Got It (The Right Stuff)',b'New Kids on the Block',7 November 1988 ,2.33
b'The Other Side',b'Jason Derulo',16 April 2013 ,2.26
b'Blue on Black',b'Five Finger Death Punch',12 April 2019 ,1.99
b'Superstar',b'Marina',1 March 2019 ,2.34
b'Hear Me Calling',b'Juice WRLD',1 March 2019 ,2.22
b'Bum bum tam tam',b'MC Fioti',15 December 2017 ,2.11
,,,
b'Hillbilly Bone',b'Blake Shelton',October 2009 ,1.81
b'I Could Kick Your Ass',b'Justin Moore',5 February 2008 ,1.67
b'Coco Jamboo',b'Mr. President',29 March 1996 ,2.33
b'Bad Vibes Forever',b'XXXTentacion',22 November 2019 ,2.10
b'Vegas Girl',b'Conor Maynard',22 July 2012 ,1.61
b'Jugg Walk!',b'XXXTentacion',2016,1.65
b'Torres Gemelas',b'Delf\xc3\xadn Quishpe',2006,2.18
,,,
b'All for One',b'The Stone Roses',12 May 2016 ,2.34
b'Decisions',b'Borgore',8 February 2013 ,1.79
b'Dangerous',b'David Guetta',6 October 2014 ,2.31
b'Darker Than the Light That Never Bleeds (Chester Forever Steve Aoki Remix)',b'Linkin Park',8 September 2017 ,1.81
"b""Kiss (When the Sun Don't Shine)""",b'Vengaboys',1999,2.12
b'Paloma Blanca / Dream Boat',b'George Baker Selection',March 1975 ,2.31
"b'Jesus, Take the Wheel'",b'Carrie Underwood',3 October 2005 ,2.25
,,,
"b""There You'll Be""",b'Faith Hill',10 July 2001 ,2.18
b'Wasting My Time',b'Default',28 May 2002 ,2.25
b'Light Me Up',b'Gromee',15 February 2018 ,2.03
b'Les sunlights des tropiques',b'Gilbert Montagn\xc3\xa9',1984,1.56
"b""Breakn' a Sweat""",b'Skrillex',8 November 2011 ,2.25
b'L.A. Love (La La)',b'Fergie',27 September 2014 ,2.18
b'100 Years',b'Five for Fighting',2004,2.15
,,,
b'Sister',b'S!sters',22 February 2019 ,2.03
b'Hop Madness',b'Hopsin',14 March 2012 ,1.84
b'Perfect Timing (Intro)',b'Nav',14 July 2017 ,2.01
b'Wide Awake',b'Katy Perry',22 May 2012 ,2.38
b'I Won',b'Future',8 April 2014 ,2.29
,,,
,,,
b'Shout Out to My Ex',b'Little Mix',16 October 2016 ,2.26
b'Gang Shit',b'Lil Pump',3 May 2016 ,2.00
"b""Could've Been / The Heart of Love""",b'Tiffany',28 November 1987 ,2.30
b'Spanish Eye',b'Backstreet Boys',23 September 1999 ,1.77
b'Calling All Angels',b'Train',2003,2.18
"b""Do Wah Diddy / I Can't Go for That""",b'The 2 Live Crew',1988,1.91
"b'I Like It, I Love It'",b'Tim McGraw',August 1995 ,2.09
,,,
b'Kiss You Inside Out',b'Hedley',12 June 2012 ,1.74
b'Without Me',b'Halsey',4 October 2018 ,2.39
b'up in this',b'Blackbear',26 October 2017 ,1.63
b'Be Like Me',b'Lil Pump',21 February 2019 ,2.21
b'Focus',b'Ariana Grande',30 October 2015 ,2.39
b'Papi',b'Jennifer Lopez',13 September 2011 ,2.18
b'GDFR',b'Flo Rida',29 September 2014 ,2.30
,,,
b'Control',b'Puddle of Mudd',27 November 2001 ,2.29
b'Battlefield',b'Jordin Sparks',12 May 2009 ,2.25
b'Yesterday',b'Black Eyed Peas',17 July 2015 ,2.05
b'Mayores',b'Becky G',14 July 2017 ,2.25
b'Shush Up',b'Alison Gold',10 February 2014 ,1.79
b'Jak anio\xc5\x82a g\xc5\x82os',b'Feel',2008,0.87
b'I Made It (Cash Money Heroes)',b'Kevin Rudolf',2 February 2010 ,2.08
,,,
b'Cuando t\xc3\xba vas',b'Chenoa',2002,1.70
b'Ballerina Girl',b'Lionel Richie',1986,2.21
b'Love Thru the Computer',b'Gucci Mane',31 May 2019 ,2.08
b'Replay',b'Iyaz',7 December 2009 ,2.34
b'Drag Me Down',b'One Direction',31 July 2015 ,2.25
b'Just a Fool',b'Christina Aguilera',4 December 2012 ,2.05
b'\xd0\x9a\xd0\xbe\xd0\xbb\xd1\x8c\xd1\x89\xd0\xb8\xd0\xba',b'\xd0\x9b\xd0\xb5\xd0\xbd\xd0\xb8\xd0\xbd\xd0\xb3\xd1\x80\xd0\xb0\xd0\xb4 [Leningrad]',14 February 2017 ,1.65
,,,
"b""Celebration / Let's Get to It""",b'Kylie Minogue',November 1992 ,2.19
b'La Bomba',b'Ricky Martin',1998,1.78
b'Power Is Power',b'SZA',18 April 2019 ,2.35
b'One Night Stand',b'Keri Hilson',8 March 2011 ,1.62
"b""I'm Gonna Knock on Your Door / A Good Ole Mammy Song""",b'Jimmy Osmond',1974,1.27
b'Batman',b'Jaden',14 June 2017 ,2.29
b'God Gave Me You',b'Blake Shelton',25 July 2011 ,1.92
,,,
b'As Long As You Love Me',b'Backstreet Boys',October 1997 ,2.37
b'Parents',b'YUNGBLUD',24 May 2019 ,1.28
b'Fergalicious',b'Fergie',November 2006 ,2.33
b'Just Like You',b'Three Days Grace',5 October 2004 ,2.29
b'Sing It',b'Rebecca Black',8 May 2012 ,2.00
,,,
,,,
b'Survival',b'Eminem',14 August 2013 ,2.31
b'Boombastic',b'Shaggy',5 June 1995 ,2.37
b'I Need You / Brotherhood',b'3T',1996,1.76
b'On \xc3\xa9crit sur les murs',b'Kids United',25 September 2015 ,1.55
b'Endless Love',b'Luther Vandross',29 August 1994 ,2.22
b'Crash My Party',b'Luke Bryan',April 2013 ,2.07
b'Love in This Club ',b'Usher',26 February 2008 ,2.35
,,,
b'\xd8\xa7\xd9\x84\xd9\x84\xd8\xa8\xd9\x84\xd8\xa7\xd8\xa8 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xa7\xd9\x85',b'Cowz II',13 December 2016 ,1.46
b'Can I Touch You...There?',b'Michael Bolton',1995,1.83
b'Lucky (with Colbie Caillat)',b'Jason Mraz',2009,2.26
b'Jump',b'Flo Rida',17 July 2009 ,1.83
b'Living Proof',b'Camila Cabello',15 November 2019 ,2.23
"b""Wipeout / Crushin'""",b'Fat Boys',1987,2.28
"b""God's Not Dead (Like A Lion)""",b'Newsboys',,1.51
,,,
b'Anus',b'Bart Baker',12 May 2011 ,0.52
