track,artist,date,rating 
b'In the Ghetto / The Moon Is in the Gutter',b'Nick Cave Featuring The Bad Seeds',June 1984 ,3.60
b'Beach Walk',b'Whitewoods',3 December 2015 ,3.72
b'Taillights Fade',b'Buffalo Tom',1992,3.76
,,,
,,,
b'Desire',b'Meg Myers',10 September 2013 ,3.74
b'Do I Do / Rocket Love',b'Stevie Wonder',May 1982 ,3.70
b'Hang On St. Christopher',b'Tom Waits',1987,3.73
b'Who Are You',b'Tom Waits',1992,3.73
"b""A Lover's Concerto / This Night""",b'The Toys',August 1965 ,3.59
b'Root Down',b'Beastie Boys',1995,3.66
"b""I Count the Tears / Suddenly There's a Valley""",b'The Drifters',November 1960 ,3.69
,,,
b'Big Ten-Inch Record / I Needed You',b'Moose Jackson',November 1952 ,3.77
b'Three Babies / Damn Your Eyes',"b""Sin\xc3\xa9ad O'Connor""",1990,3.66
b'Brilliant Disguise / Lucky Man',b'Bruce Springsteen',17 September 1987 ,3.61
b'You Make My Dreams / Gotta Lotta Nerve (Perfect Perfect)',b'Daryl Hall & John Oates',2 May 1981 ,3.59
b'The Hymn for the Cigarettes',b'Hefner',21 June 1999 ,3.65
b'John the Fisherman',b'Primus',1990,3.68
b'Cellophane / The Wholly Ghost',b'King Gizzard & the Lizard Wizard',17 November 2014 ,3.79
,,,
"b""Didn't Cha Know """,b'Erykah Badu',2001,3.70
b'Wahre Arbeit - Wahrer Lohn',b'Die Krupps',1981,3.84
b'Falling to Pieces',b'Faith No More',2 July 1990 ,3.64
"b""Nude as the News / Schizophrenia's Weighted Me Down""",b'Cat Power',9 December 1996 ,3.71
b'Your Land of Love / Suicidal Flowers',b'Crystal Chandelier',1969,3.80
"b""Club Country / It's You Again""",b'Associates',May 1982 ,3.62
"b'Asbury Park (Complete) (KC50, Vol. 24)'",b'King Crimson',21 June 2019 ,3.96
,,,
b'Negasonic Teenage Warhead / Eclipse This',b'Monster Magnet',1995,3.72
b'From the Underworld / Sweet William',b'The Herd',12 August 1967 ,3.70
b'ROckwrok / Hiroshima Mon Amour',b'Ultravox!',7 October 1977 ,3.64
"b""You Don't Love Me / You Don't Love Me Ver.""",b'Dawn Penn',1967,3.74
b'Religion (U Can Lay Your Hands on Me)',b'Shura',12 June 2019 ,3.66
b'Blankenship',b'DIIV',18 September 2019 ,3.67
"b'Laugh, Laugh / Still in Love With You Baby'",b'The Beau Brummels',December 1964 ,3.69
,,,
b'Overground / Placebo Effect',b'Siouxsie and The Banshees',19 October 1984 ,3.77
b'Lullaby / Main Title',b'Mia Farrow',1968,3.78
b'\xe3\x81\x84\xe3\x81\x8b\xe3\x82\x8c\xe3\x81\x9fBaby',b'Fishmans',18 June 1993 ,3.82
b'Marionette',b'Mathew Jonson',February 2005 ,3.61
b'Needles & Pins / I Wanted Everything',b'Ramones',1978,3.67
b'Piccadilly Palare',b'Morrissey',1 October 1990 ,3.63
b'Goodbye to Love / Crystal Lullaby',b'Carpenters',19 June 1972 ,3.58
,,,
b'Where Have All the Good Times Gone / Lola',b'The Kinks',16 November 1973 ,3.84
b'You Keep Me Hanging On / Take Me for a Little While',b'Vanilla Fudge',June 1967 ,3.63
b'Late in the Evening / How the Heart Approaches What It Yearns',b'Paul Simon',August 1980 ,3.63
b'Maldito duende',b'H\xc3\xa9roes del Silencio',1991,3.74
b'Ghost of Love',b'David Lynch',20 November 2007 ,3.68
,,,
,,,
b'Die Young / Heaven and Hell',b'Black Sabbath',December 1980 ,3.63
b'Song Cry',b'Jay-Z',8 May 2002 ,3.59
b'You Might Think / Heartbeat City',b'The Cars',13 March 1984 ,3.66
b'Here Comes the Flood',b'Peter Gabriel',1990,3.95
b'Freedom / Angel',b'Jimi Hendrix',March 1971 ,3.75
b'Ride a White Horse',b'Goldfrapp',13 February 2006 ,3.63
b'Supermodel',b'SZA',31 July 2017 ,3.62
,,,
b'Glass Jar / MindKilla',b'Gang Gang Dance',4 April 2011 ,3.58
b'Blue',b'Verve',10 May 1993 ,3.65
b'Microphone Fiend',b'Eric B. & Rakim',1988,3.64
"b""Casablanca Moon / Slow Moon's Rose""",b'Slapp Happy',3 April 1974 ,3.69
b'How Deep Is Your Love?',b'The Rapture',13 June 2011 ,3.62
b'Stronger Than Me',b'Amy Winehouse',6 October 2003 ,3.70
b'Superwoman (Where Were You When I Needed You) / I Love Every Little Thing About You',b'Stevie Wonder',May 1972 ,3.69
,,,
b'Message of Love / Porcelain',b'Pretenders',February 1981 ,3.68
b'He Stopped Loving Her Today / Hard Act to Follow',b'George Jones',12 April 1980 ,3.67
"b""Never Can Say Goodbye / We Just Can't Make It""",b'Gloria Gaynor',September 1974 ,3.59
b'Private Number / Love-Eye-Tis',b'Judy Clay',September 1968 ,3.72
b'Dr. Stein / Savage',b'Helloween',July 1988 ,3.58
"b""Butterflies (On Luci's Way)""",b'*Shels',4 July 2011 ,3.94
b'Stand By Your Man / I Stayed Long Enough',b'Tammy Wynette',September 1968 ,3.61
,,,
b'An End Has a Start',b'Editors',3 September 2007 ,3.67
b'One Step Forward / One Dub Forward',b'Max Romeo',1976,3.95
"b""Smokey Joe's Cafe / Just Like a Fool""",b'The Robins',September 1955 ,3.67
b'Dark Star / Born Cross-Eyed',b'Grateful Dead',April 1968 ,3.65
b'777-9311 / Grace',b'The Time',1982,3.76
b'Cascade',b'The Future Sound of London',25 October 1993 ,3.63
b'Staten & kapitalet / Ung & k\xc3\xa5t',b'Ebba Gr\xc3\xb6n',1980,3.76
,,,
b'Pulstar / Alpha',b'Vangelis',1976,3.76
b'Symphony in Blue / Fullhouse',b'Kate Bush',1979,3.65
b'Useless',b'Depeche Mode',20 October 1997 ,3.62
b'Laura / Oh Boy',b'Girls',26 January 2010 ,3.62
b'The Love I Lost (Part 1) / The Love I Lost (Part 2)',b'Harold Melvin & The Blue Notes',25 September 1973 ,3.65
b'Launderette / Private Armies',b'Vivien Goldman',21 August 1981 ,3.63
b'Love in a Trashcan',b'The Raveonettes',11 July 2005 ,3.72
,,,
b'Strange Overtones',b'Brian Eno',4 August 2008 ,3.69
"b""L'hymne \xc3\xa0 l'amour / La p'tite Marie""",b'\xc3\x89dith Piaf',2 May 1950 ,3.68
b'I Wanna Go to Marz',b'John Grant',24 May 2010 ,3.78
"b""Little Bitty Pretty One / I Hope You Won't Hold It Against Me""",b'Thurston Harris',September 1957 ,3.64
b'Mad About You',b'Hooverphonic',June 2000 ,3.68
,,,
,,,
"b""Don't Cry No Tears / Stupid Girl""",b'Neil Young',1975,3.74
b'Centrala / The Real One',b'Brygada Kryzys',1981,3.82
b'Gallows Pole',b'Jimmy Page & Robert Plant',1994,3.78
b'Passing Afternoon',b'Iron and Wine',19 October 2004 ,3.66
b'Frantic Romantic / Shake (Together Tonight)',b'The Scientists',June 1979 ,3.69
b'If I Had a Gun...',"b""Noel Gallagher's High Flying Birds""",14 October 2011 ,3.64
b'Natural Born Killaz',b'Dr. Dre',1994,3.62
,,,
b'Daily Battles',b'Various Artists',4 October 2019 ,3.75
b'Panasonic Youth',b'The Dillinger Escape Plan',21 June 2004 ,3.81
b'Hell Broke Luce',b'Tom Waits',7 August 2012 ,3.63
"b""Dead Man's Curve / The New Girl in School""",b'Jan & Dean',February 1964 ,3.64
b'Jewel',b'Cranes',1993,3.71
b'Cover Version',b'Steven Wilson',March 2003 ,3.68
"b""Deep Inside You / World That's Not Real""",b'Gloria Taylor',1973,3.98
,,,
"b""Buggin'""",b'The Flaming Lips',1999,3.69
b'The Beat(en) Generation / Angel',b'The The',March 1989 ,3.70
b'Dizzy Atmosphere / All the Things You Are',b'Dizzy Gillespie Sextet',September 1947 ,3.69
b'Desaf\xc3\xado',b'Arca',10 April 2017 ,3.64
"b'Nowhere to Run, Nowhere to Hide'",b'Gravediggaz',6 September 1994 ,3.67
b'Bye Bye Pride / The House That Jack Kerouac Built',b'The Go-Betweens',August 1987 ,3.75
"b""Why Won't You Talk About It?""",b'The Radio Dept.',14 June 2004 ,3.72
,,,
b'Yellow Is the Color of Her Eyes',b'Soccer Mommy',19 November 2019 ,3.67
b'Still Life',b'Oneohtrix Point Never',2013,3.69
b'The Girl and the Robot',b'R\xc3\xb6yksopp',15 June 2009 ,3.58
b'Sow Into You',b'R\xc3\xb3is\xc3\xadn Murphy',21 October 2005 ,3.79
b'Remember Me',b'British Sea Power',3 December 2001 ,3.73
"b""Mr. Skin / Nature's Way""",b'Spirit',1973,4.02
b'The Boys From the County Hell /  Repeal of the Licensing Laws',b'The Pogues',October 1984 ,3.65
,,,
b'Doot-Doot / Runaway',b'Freur',1983,3.64
b'Time Out of Mind / Bodhisattva (Live)',b'Steely Dan',March 1981 ,3.77
b'Seconds Too Late / Control Addict',b'Cabaret Voltaire',November 1980 ,3.66
b'Haw',b'16 Horsepower',11 November 1996 ,3.72
"b""I'd Rather Dance With You""",b'Kings of Convenience',23 August 2004 ,3.61
b'Come Back Jonee / Social Fools',b'Devo',August 1978 ,3.67
b'The Sun Rising',b'Beloved',October 1989 ,3.63
,,,
b'Baby Can I Hold You / If Not Now...',b'Tracy Chapman',1 October 1988 ,3.64
b'Pr\xc3\xb3fugos',b'Soda Stereo',1986,3.88
"b""Since You're Gone / Think It Over""",b'The Cars',8 March 1982 ,3.64
b'Reuse the Cels',b'Car Seat Headrest',2012,4.03
"b""Don't Save Us From the Flames""",b'M83',8 February 2005 ,3.61
,,,
,,,
b'Midnight Confessions / Who Will You Be Tomorrow',b'The Grass Roots',June 1968 ,3.68
b'In League With Satan / Live Like an Angel (Die Like a Devil)',b'Venom',1981,3.66
b'The Noose of Jah City',b'King Krule',2011,3.77
"b""Cruisin' / Ever Had a Dream""",b'Smokey Robinson',September 1979 ,3.59
"b""How Long / Sniffin' About""",b'Ace',1974,3.64
b'Lights Out',b'Santigold',4 August 2008 ,3.65
b'King for a Day / Happy Families',b'XTC',17 April 1989 ,3.68
,,,
b'At the Bottom',b'Brand New',11 August 2009 ,3.63
b'No Time to Cry / Blood Money',b'The Sisters of Mercy',February 1985 ,3.65
b'Sunday Night Live at the Laptop Caf\xc3\xa9',b'The Other People Place',2002,3.68
b'Jersey Girl / Heartattack and Vine',b'Tom Waits',1980,3.75
b'Plastic Boy',b'Yung Lean',29 July 2013 ,3.68
b'Anthonio',b'Annie',4 May 2009 ,3.60
b'Lover Lover Lover / Who By Fire',b'Leonard Cohen',November 1974 ,3.66
,,,
b'Fiebre',b'Bad Gyal',9 November 2016 ,3.70
b'In the Flesh / Man Overboard',b'Blondie',29 April 1977 ,3.63
b'Reverbaration (Doubt) / Fire Engine',b'The Thirteenth Floor Elevators',31 October 1966 ,3.63
"b'Good Morning, School Girl / Sugar Mama'",b'Sonny Boy Williamson',July 1937 ,3.88
b'Blue Eyes Crying in the Rain / Bandera',b'Willie Nelson',May 1975 ,3.64
b'Vicious Games / Blue Nabou',b'Yello',27 February 1985 ,3.64
b'Flash in the Night / Watching Julietta',b'Secret Service',1981,3.68
,,,
b'Buena',b'Morphine',1993,3.68
"b""Money Don't Matter 2 Night""",b'Prince',April 1992 ,3.66
b'Attack of the Ghost Riders',b'The Raveonettes',9 December 2002 ,3.70
b'Rainy Days and Mondays / Saturday',b'Carpenters',23 April 1971 ,3.56
b'Waiting for the Great Leap Forwards / Wishing the Days Away / Sin City',b'Billy Bragg',August 1988 ,3.74
b'Distant Solar Systems',b'Julien Baker',17 March 2017 ,3.82
b'Numb',b'Meg Myers',27 April 2018 ,3.71
,,,
b'Unsung',b'Helmet',1992,3.62
"b""The Train Kept A-Rollin' / Knockin' Blues""",b'Tiny Bradshaw',December 1951 ,3.75
b'Deal Wiv It',b'Mura Masa',7 November 2019 ,3.62
b'Why I Cry / The Man Amplifier',b'The Magnetic Fields',1995,3.79
"b""Don't Box Me In / Drama at Home""",b'Stewart Copeland',1983,3.96
b'Imagination / Senses Coalesce',b'Xymox',1989,3.78
b'Born of Frustration',b'James',20 January 1992 ,3.73
,,,
"b""A Lover's Question / I Can't Stand Up Alone""",b'Clyde McPhatter',September 1958 ,3.66
b'Wonderful World / My Girl',b'Otis Redding',1968,3.86
b'If Fingers Were Xylophones / Moon Beats Yellow',"b""Gorky's Zygotic Mynci""",November 1995 ,3.83
b'Waves / Game Above My Head',b'Blancmange',January 1983 ,3.77
b'Love Plus One / Marine Boy',b'Haircut One Hundred',January 1982 ,3.59
,,,
,,,
b'What We Do',b'Freeway',2002,3.67
b'In Private',b'Dusty Springfield',1989,3.69
b'I Believe in Miracles',b'The Jackson Sisters',1973,3.61
b'If the Kids Are United / Sunday Morning Nightmare',b'Sham 69',July 1978 ,3.63
b'Not If You Were the Last Junkie on Earth',b'The Dandy Warhols',1997,3.63
b'Theme From Taxi Driver / Diary of a Taxi Driver',b'Bernard Herrmann',1976,3.88
b'Then',b'The Charlatans',10 September 1990 ,3.68
,,,
"b""Smilin' / Luv n' Haight""",b'Sly & The Family Stone',April 1972 ,3.68
"b""It's Not Just Me""","b""Let's Eat Grandma""",18 April 2018 ,3.62
b'Vanished',b'Crystal Castles',2008,3.63
b'Muswell Hillbilly / Oklahoma U.S.A.',b'The Kinks',March 1972 ,3.83
"b""Let's Dance / You're the One""",b'Chris Montez',June 1962 ,3.66
"b'Cold, Cold Water'",b'Mirah',2002,3.70
"b""I'm Alive / You Know He Did""",b'The Hollies',May 1965 ,3.66
,,,
b'Hit',b'The Sugarcubes',1991,3.69
"b""Ne t'enfuis pas / Un baiser d'enfant""",b'Kate Bush',July 1983 ,3.72
b'Ice Cold Ice / Gotta Lotta / Medley',b'H\xc3\xbcsker D\xc3\xbc',1987,3.69
b'Fortress / Todo',b'Pinback',12 October 2004 ,3.73
b'Festival Song',b'Jeff Rosenstock',14 July 2016 ,3.70
b'Never Meant 64',b'Kanna Lost Her Jaw',19 November 2019 ,3.70
b'Why Did You Do It / Write Me a Note',b'Stretch',October 1975 ,3.66
,,,
b'Gentlemen / Mr. Superlove',b'The Afghan Whigs',September 1993 ,3.65
"b""This Year's Kisses / He Ain't Got Rhythm""",b'Teddy Wilson and His Orchestra',February 1937 ,3.86
b'Snake Eater',b'\xe6\x97\xa5\xe6\xaf\x94\xe9\x87\x8e\xe5\x89\x87\xe5\xbd\xa6 [Norihiko Hibino]',25 January 2005 ,3.88
b'Knuck If You Buck / Stilettos',b'Crime Mob',29 May 2004 ,3.60
b'A Fever Dream',b'Everything Everything',21 July 2017 ,3.66
b'You Suck Charlie',b'Joji',7 December 2015 ,3.58
"b""Neither One of Us (Wants to Be the First to Say Goodbye) / Can't Give It Up No More""",b'Gladys Knight & The Pips',26 December 1972 ,3.65
,,,
b'Welcome to the Boomtown / A Rock for the Forgotten',b'David + David',October 1986 ,3.63
"b""When the World Is Running Down, You Make the Best of What's Still Around / Voices Inside My Head""",b'The Police',1981,3.85
b'Muzzle',b'The Smashing Pumpkins',August 1996 ,3.60
b'Viento',b'Caifanes',July 1988 ,3.90
b'Better Be Home Soon / Kill Eye',b'Crowded House',June 1988 ,3.61
b'Love Trinity',b'Life Without Buildings',December 2001 ,3.73
"b""Honey in the Rock / Wouldn't\xc2\xa0Mind\xc2\xa0Dying\xc2\xa0If\xc2\xa0Dying\xc2\xa0Was\xc2\xa0All""",b'Blind Mamie Forehand',June 1927 ,3.64
,,,
b'Ne me quitte pas (If You Go Away) / Le moribond (Seasons in the Sun)',b'Jacques Brel',1974,3.93
"b""Fakin' It / You Don't Know Where Your Interest Lies""",b'Simon & Garfunkel',7 July 1967 ,3.65
b'I Chose to Be This Way',b'Bladee',27 November 2018 ,3.57
b'Black Rose / 12 Till 4',b'Hokusai',1996,3.64
b'Kebabtr\xc3\xa4ume / Gewalt ',b'Deutsch Amerikanische Freundschaft',11 March 1980 ,3.65
,,,
,,,
b'Sic Transit Gloria... Glory Fades',b'Brand New',2 February 2004 ,3.56
b'Long Distance Call',b'Phoenix',20 March 2006 ,3.71
b'Live / Time Will Show the Wiser',b'The Merry-Go-Round',January 1967 ,3.77
b'Out There [CD 1]',b'Dinosaur Jr.',1993,3.72
b'Just Like Gold / We Could Send Letters',b'Aztec Camera',March 1981 ,3.75
b'Fancy / Courtyard',b'Bobbie Gentry',November 1969 ,3.70
b'Wendell Gee / Crazy',b'R.E.M.',1985,3.67
,,,
"b""I'm Your Man / Chelsea Hotel No. 2 / Who By Fire""",b'Leonard Cohen',1988,3.66
b'Wild Man Blues / Gully Low Blues',b'Louis Armstrong and His Hot Seven',5 July 1927 ,3.72
b'Mama Weer All Crazee Now / Man Who Speeks Evil',b'Slade',25 August 1972 ,3.62
b'A&E',b'Goldfrapp',11 February 2008 ,3.63
b'If She Doesn\xe2\x80\x99t Smile (It\xe2\x80\x99ll Rain) / The Thousand Guitars of St. Dominiques',b'Fantastic Something',15 March 1983 ,3.74
b'Shame',b'Freddie Gibbs & Madlib',26 June 2012 ,3.79
"b""American Tune / One Man's Ceiling Is Another Man's Floor""",b'Paul Simon',November 1973 ,3.73
,,,
b'The High Road / An Easy Life',b'Broken Bells',21 December 2009 ,3.60
b'The Killing Jar / Something Wicked (This Way Comes)',b'Siouxsie and The Banshees',23 September 1988 ,3.66
b'Gotta Gettaway / Bloody Sunday',b'Stiff Little Fingers',May 1979 ,3.66
b'De m\xc3\xbasica ligera',b'Soda Stereo',1990,3.71
"b""Emma / Makin' Music""",b'Hot Chocolate',25 February 1974 ,3.63
b'Good Times Roll / All Mixed Up',b'The Cars',27 February 1979 ,3.59
b'Centro di gravit\xc3\xa0 permanente / Summer on a Solitary Beach',b'Battiato',1981,3.72
,,,
b'Pumpkins United',b'Helloween',13 October 2017 ,3.64
b'Piano Joint (This Kind of Love)',b'Michael Kiwanuka',15 October 2019 ,3.76
b'Lavender / Freaks',b'Marillion',27 August 1985 ,3.61
"b""The Lord's Favorite""",b'Iceage',9 September 2014 ,3.56
b'I Drove All Night',b'Roy Orbison',1992,3.69
b'Big Science / Example #22',b'Laurie Anderson',January 1982 ,3.67
b'Motown Junk',b'Manic Street Preachers',21 January 1991 ,3.60
,,,
b'What the Hell Have I',b'Alice in Chains',8 July 1993 ,3.67
b'Warm Wet Circles / White Russian',b'Marillion',26 October 1987 ,3.68
b'Do You Know Me Now?',b'David Sylvian',16 September 2013 ,3.76
b'Rock With U',b'Janet Jackson',5 February 2008 ,3.71
b'Charcoal Baby',b'Blood Orange',26 July 2018 ,3.63
b'Ghosts in the Shower',b'Chong the Nomad',16 August 2018 ,3.72
"b""He's on the Beach / Please, Go to Sleep""",b'Kirsty MacColl',June 1985 ,3.79
,,,
b'Street Waves / My Dark Ages',b'Pere Ubu',12 October 1976 ,3.60
b'T\xc3\xba s\xc3\xad sabes quererme',b'Natalia Lafourcade',27 January 2017 ,3.63
"b""Julia (or, 'Holy to the LORD' on the Bells of Horses)""",b'mewithoutYou',13 August 2018 ,3.67
b'Antabus / My Plan',b'Makthaverskan',13 May 2011 ,3.89
"b""I'll Be There for You / You're All I Need to Get By""",b'Method Man',25 April 1995 ,3.59
,,,
,,,
b'Melt! / Il est n\xc3\xa9 le divin enfant',b'Siouxsie and The Banshees',26 November 1982 ,3.67
b'Sleep Drifter',b'King Gizzard and the Lizard Wizard',17 January 2017 ,3.62
b'Teach Your Children / Carry On',"b'Crosby, Stills, Nash & Young'",May 1970 ,3.61
b'Introducing Palace Players',b'Mew',1 June 2009 ,3.68
b'Celebrity Lifestyle \xe2\x97\x8f Mother / Father',b'Swans',24 October 1994 ,3.63
b'King of the Rumbling Spires / Do You Remember',b'Tyrannosaurus Rex',25 July 1969 ,3.82
"b""The Little Girl I Once Knew / There's No Other (Like My Baby)""",b'The Beach Boys',November 1965 ,3.61
,,,
b'When the Levee Breaks / That Will Be Alright',b'Kansas Joe and Memphis Minnie',July 1929 ,3.74
b'Spooky / Poor People',b'Classics IV',October 1967 ,3.71
"b""Moanin' the Blues / Nobody's Lonesome for Me""",b'Hank Williams',27 October 1950 ,3.72
b'Teen Pregnancy',b'Blank Banshee',24 November 2012 ,3.67
"b""Let's Have a Party / Cool Love""",b'Wanda Jackson',27 June 1960 ,3.63
b'Ripple',b'The Church',1992,3.79
b'Boy With a Coin',b'Iron and Wine',10 July 2007 ,3.64
,,,
"b'Mini-mini-mini / Et moi, et moi, et moi'",b'Jacques Dutronc',1966,3.76
b'The Ghost of Tom Joad / Straight Time',b'Bruce Springsteen',April 1996 ,3.67
b'Slight Return',b'The Bluetones',22 January 1996 ,3.66
b'Black Ballerina',b'Ariel Pink',20 October 2014 ,3.62
b'Human',b'Goldfrapp',26 February 2001 ,3.65
b'On the Radio',b'Regina Spektor',3 July 2006 ,3.65
b'Blue Moon Revisited (Song for Elvis) / To Love Is to Bury',b'Cowboy Junkies',1989,3.65
,,,
"b""All the Way to Reno (You're Gonna Be a Star) / Yellow River / 165 Hillcrest / Imitation of Life (Live)""",b'R.E.M.',23 July 2001 ,3.65
b'Bad Cover Version [CD 1]',b'Pulp',15 April 2002 ,3.67
"b""Mr. E's Beautiful Blues""",b'Eels',2000,3.66
b'Flamboyant [CD1]',b'Pet Shop Boys',29 March 2004 ,3.67
"b""It's So Easy! / Lonesome Tears""",b'The Crickets',12 September 1958 ,3.65
"b""Pine Top's Boogie Woogie / Pine Top Blues""","b'""Pine Top"" Smith'",February 1929 ,3.61
b'Five String Serenade / Under My Car',b'Mazzy Star',June 1993 ,3.69
,,,
b'1963',b'New Order',9 January 1995 ,3.73
b'Welcome to the Pleasuredome / Get It On / Happy Hi',b'Frankie Goes to Hollywood',18 March 1985 ,3.59
b'Amor de que',b'Pabllo Vittar',4 December 2019 ,3.62
b'We Got the Beat / How Much More',"b""Go-Go's""",27 May 1980 ,3.59
"b'10,000 Words in a Cardboard Box / Good Wizard Meets Naughty Wizard'",b'The Aquarian Age',31 May 1968 ,3.75
b'Loose Heart',b'Riverside',6 March 2003 ,3.70
b'A Night to Remember / On Top of the World',b'Shalamar',9 February 1982 ,3.64
,,,
b'Waiting on a Friend / Little T&A',b'The Rolling Stones',27 November 1981 ,3.66
b'The City of New Orleans / Days Are Short',b'Arlo Guthrie',July 1972 ,3.65
"b""Stay (Faraway, So Close!) / I've Got You Under My Skin""",b'U2',23 November 1993 ,3.58
b'Columbus / Trance Ending',b'The Church',1986,3.74
b'All This Money',b'Injury Reserve',20 October 2016 ,3.65
,,,
,,,
b'O La La La / Still on the Loose',b'TC Matic',1981,3.72
b'Young Hearts Run Free / I Know',b'Candi Staton',1976,3.60
b'\xe5\x81\xbd\xe7\x89\xa9\xe8\xaa\x9e \xe7\xac\xac\xe5\x9b\x9b\xe5\xb7\xbb (Nisemonogatari dai yonkan) / \xe3\x81\xa4\xe3\x81\x8d\xe3\x81\xb2\xe3\x83\x95\xe3\x82\xa7\xe3\x83\x8b\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9(\xe4\xb8\x8a) (Tsukihi phoenix (Ue))',b'\xe9\x98\xbf\xe8\x89\xaf\xe3\x80\x85\xe6\x9c\xa8\xe6\x9c\x88\xe7\x81\xab\xef\xbc\x88\xe4\xba\x95\xe5\x8f\xa3\xe8\xa3\x95\xe9\xa6\x99\xef\xbc\x89',24 September 2014 ,3.83
b'Jef / Au suivant',b'Jacques Brel',1973,4.04
b'Johnny Come Home / Good Times and Bad',b'Fine Young Cannibals',May 1985 ,3.61
b'The Love You Save / I Found That Girl',b'The Jackson 5',13 May 1970 ,3.60
b'Street Struck',b'Big L',1995,3.65
,,,
b'Spinning Wheel / More and More',"b'Blood, Sweat & Tears'",May 1969 ,3.61
"b""Talkin' Bout a Revolution / Behind the Wall""",b'Tracy Chapman',September 1988 ,3.59
"b'""B"" Movie / Is That Jazz?'",b'Gil Scott-Heron',1981,3.78
b'Das Boot / Heimkehr der U 96',b'Klaus Doldinger',September 1981 ,3.90
b'Who Is It',b'Michael Jackson',13 March 1993 ,3.58
b'Blood of an American / Everyone Should Have His Day',b'Bobby Wright',1974,4.01
"b""Confessin' the Blues / Hootie Blues""",b'Jay McShann at the Piano',June 1941 ,3.79
,,,
"b""Love Makes Sweet Music / Feelin' Reelin' Squeelin'""",b'The Soft Machine',17 February 1967 ,3.66
b'The Piano / Heaven',b'PJ Harvey',26 November 2007 ,3.67
b'Sunshowers',b'M.I.A.',5 July 2004 ,3.64
b'The Chair',b'Angelo Badalamenti',12 July 2017 ,3.67
b'Try Me (I Need You) / Tell Me What I Did Wrong',b'James Brown',November 1958 ,3.66
b'Pressure to Party',b'Julia Jacklin',24 January 2019 ,3.71
b'Face to Face / I Could Be Again',b'Siouxsie and The Banshees',13 July 1992 ,3.62
,,,
b'Survival Tactics',b'Joey Bada$$',23 February 2012 ,3.63
b'Mary Jane / Dream Maker',b'Rick James',25 September 1978 ,3.65
b'Ballad of Cable Hogue',b'Calexico',2000,3.75
b'Reflection Eternal / Another Reflection',b'Nujabes',May 2010 ,3.83
b'Around the Fur',b'Deftones',1997,3.75
b'The Graveyard Shuffle / A Waxing Moon Over Babylon',"b""The Devil's Blood""",17 April 2008 ,3.67
b'Starlight',b'Model 500',1995,3.59
,,,
b'2001 / Dom Quixote',b'Mutantes',1969,3.97
b'The Sails of Charon / Steamrock Fever',b'Scorpions',1978,3.78
"b'Run, Run, Run / Seems to Me'",b'The Gestures',October 1964 ,3.69
b'Trick of the Light / Love the Fever',b'The Triffids',1988,3.75
b'Sunset / Egypt / Pi',b'Kate Bush',2008,3.85
b'Hallo Spaceboy',b'David Bowie',February 1996 ,3.59
b'Mother and Child Reunion / Paranoia Blues',b'Paul Simon',5 February 1972 ,3.59
,,,
"b""Dog Eat Dog / Physical (You're So)""",b'Adam and the Ants',3 October 1980 ,3.60
b'Security / Your Love Is Burning Me',b'Thane Russal & Three',March 1966 ,3.86
b'Electric',b'Madrugada',2000,3.80
b'For the Love of You (Part 1 & 2) / You Walk Your Way',b'The Isley Brothers',15 November 1975 ,3.69
b'The Circle',b'Ocean Colour Scene',16 September 1996 ,3.76
,,,
,,,
b'Nothing Can Stop Us / Speedwell',b'St. Etienne',May 1991 ,3.67
b'Right Back Where We Started From / Believe in What You Do',b'Maxine Nightingale',September 1975 ,3.59
b'Waiting on My Angel',b'Jamie Principle',1985,3.57
b'Goodbye / Sparrow',b'Mary Hopkin',28 March 1969 ,3.67
"b""When Do I Get to Sing 'My Way'""",b'Sparks',1994,3.65
b'Christmas Wrapping / Hangover',b'The Waitresses',1982,3.61
b'Psycho',b'Bladee',2 September 2015 ,3.67
,,,
b'We Let the Stars Go / Cruel',b'Prefab Sprout',October 1990 ,3.70
b'Overtime',b'Jessie Ware',3 October 2018 ,3.65
b'Cajun Moon / Starbound',b'J.J. Cale',1974,3.91
b'Shelter Song / Prisms',b'Temples',12 November 2012 ,3.63
b'Along Comes Mary / Your Own Love',b'The Association',March 1966 ,3.65
b'Alone With You / Stop and Think / To the Bone',b'Sunnyboys',November 1981 ,3.82
b'Homburg / Good Captain Clack',b'Procol Harum',29 September 1967 ,3.62
,,,
b'Gun-Shy',b'Grizzly Bear',28 January 2013 ,3.62
b'Vanishing Girl',b'The Dukes of Stratosphear',1987,3.93
b'Thuggish Ruggish Bone',b'Bone Thugs-N-Harmony',20 April 1994 ,3.61
b'How Do You Sleep? / Oh Yoko!',b'John Lennon',1971,3.64
b'The Last Beat of My Heart / El Dia de los Muertos',b'Siouxsie and The Banshees',27 November 1988 ,3.70
b'Good Name',b'William Onyeabor',27 September 2013 ,3.75
b'International Dateline',b'Ladytron',November 2005 ,3.77
,,,
b'Fake Happy (Edit)',b'Paramore',11 May 2017 ,3.64
b'Forever / Sleep Walk',b'Pete Drake',1964,3.76
b'Too High / Think of Me as Your Soldier',b'Stevie Wonder',1974,3.81
b'Line of Fire',b'Junip',15 January 2013 ,3.66
b'Tell You (Today)',b'Loose Joints',1983,3.60
